,Index,filename,title,full-date,start-date,mid-date,end-date,circa,geography,country,url,image_url,artist,cleaned_artist,second_artist,Nickname,Notes,Attributed to,Attributed to.1,Attributed to.2,Copy of/After,In Style of,Workshop of,Circle of,width,height,area
2747,2747,0003485.jpeg,"Portrait of a Deceased Girl, probably Catharina Margaretha van Valkenburg",1682,,1682,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30943902;prevRouteTS=1568655953711,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620865.jpg,"Thopas, Johannes",Johannes Thopas,,,,,,,,,,,196,162,31752
2748,2748,0003486.jpeg,"Portrait of Maria Schaep, Wife of Hendrick Bicker [Maria Schaep (1658-1725), echtgenote van Hendrick Bicker]",1682,,1682,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629997;prevRouteTS=1568655953711,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-14_8b_srgb.jpg,"schilder: Musscher, Michiel van",Michiel van Musscher,,,,,,,,,,,172,196,33712
2749,2749,0003487.jpeg,Portrait of Cornelis ten Hove (1658-1694),c.1682,,1682,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941577;prevRouteTS=1568655953711,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620551.jpg,"Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,155,196,30380
2750,2750,0003488.jpeg,Portrait of a Lady,1682,,1682,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AKRESS_10310356343;prevRouteTS=1568655953711,https://mdxdv.artstor.org/thumb/imgstor/size1/kress/d0001/kress_1134_post.jpg,"Nicolaes Maes, Dutch, 1634-1693",Nicolaes Maes,,,,,,,,,,,167,196,32732
2751,2751,0003489.jpeg,"Portrait of Margaretha Verkolje, Wife of Reinier Couturier [Margaretha Verkolje. Echtgenote van Reinier Couturier]",1682,,1682,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629453;prevRouteTS=1568655953711,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2200_8b_srgb.jpg,"schilder: Verkolje, Jan (I)",Jan Verkolje,,,,,,,,,,,159,196,31164
2752,2752,0003490.jpeg,"Portrait of Hendrick Bicker, Burgomaster of Amsterdam [Hendrick Bicker (1649-1718), burgemeester van Amsterdam]",1682,,1682,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629029;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-13_8b_srgb.jpg,"schilder: Musscher, Michiel van",Michiel van Musscher,,,,,,,,,,,173,196,33908
2753,2753,0003491.jpeg,Portrait of a Man in ArmourPortrait of a General,1683,,1683,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039777185;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_w1772_post_8b.jpg,"Verkolje I, Johannes (Dutch, 1650-1693)",Johannes Verkolje I,,,,,,,,,,,154,196,30184
2754,2754,0003495.jpeg,"Portrait of Cornelis Backer, Councilor, Alderman and Colonel of the Civic-Guard of Amsterdam [Cornelis Backer (1633-81). Raad, schepen en kolonel der burgerij te Amsterdam]",1660 - 1684,1660,1672,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629945;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-729_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,165,196,32340
2755,2755,0003496.jpeg,"Portrait of William III, Prince of Orange and King of England after 1689 [Willem III (1650-1702), prins van Oranje en sinds 1689 koning van Engeland]",1680 - 1684,1680,1682,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629214;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-194_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,154,196,30184
2756,2756,0003497.jpeg,"Portrait of Margaretha Godin (died 1694), the Artist's Wife [Margaretha Godin (gest 1694). Echtgenote van de schilder]",1660 - 1684,1660,1672,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627663;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2669_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,159,196,31164
2757,2757,0003498.jpeg,Self Portrait [Zelfportret],1660 - 1684,1660,1672,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627660;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2666_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,153,196,29988
2758,2758,0003499.jpeg,"Portrait of William III, Prince of Orange and King of England after 1689 [Willem III (1650-1702), prins van Oranje en sinds 1689 koning van Engeland]",1670 - 1684,1670,1677,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629773;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3331_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,159,196,31164
2759,2759,0003500.jpeg,"Portrait of Theodoor Netscher, the Artist's oldest Son [Theodoor Netscher (1661-1728). De oudste zoon van de schilder]",1671 - 1684,1671,1677.5,1684,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627662;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2668_8b_srgb.jpg,"schilder: Netscher, Caspar",Caspar Netscher,,,,,,,,,,,159,196,31164
2760,2760,0003501.jpeg,"Portrait of Eva Visscher, Wife of Michiel van Musscher [Eva Visscher. Echtgenote van Michiel van Musscher]",1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629467;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4233_8b_srgb.jpg,"schilder: Musscher, Michiel van",Michiel van Musscher,,,,,,,,,,,168,196,32928
2761,2761,0003502.jpeg,Portrait of an Old Man,ca. 1680-1685,1680,1682.5,1685,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_32665379;prevRouteTS=1568655970565;iap=true,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/12495584.jpg,"Aert de Gelder, Dutch, 1645-1727",Aert de Gelder,,,,,,,,,,,161,196,31556
2762,2762,0003503.jpeg,"Portrait of Ernestus van Beveren, Lord of West-IJsselmonde and De Lindt, Alderman, Burgomaster and, after 1704, Postmaster of Dordrecht [Ernestus van Beveren (1660-1722). Heer van West-IJsselmonde en de Lindt. Schepen, burgemeester en sedert 1704 postmees",1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629642;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3969_8b_srgb.jpg,"schilder: Gelder, Aert de",Aert de Gelder,,,,,,,,,,,161,196,31556
2763,2763,0003504.jpeg,Portrait of Petronella Dunois [Portret van Petronella Dunois],1677 - 1685,1677,1681,1685,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630298;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4889_8b_srgb.jpg,"schilder: Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,162,196,31752
2764,2764,0003505.jpeg,Self Portrait [Zelfportret],1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627896;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4232_8b_srgb.jpg,"schilder: Musscher, Michiel van",Michiel van Musscher,,,,,,,,,,,170,196,33320
2765,2765,0003506.jpeg,Portrait of a Man in a Quilted Gown,1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ANGLIG_10313767124;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/angl/d0001/ng_london_ng1660_8b_srgb.jpg,"Adriaen van der Werff, 1659 - 1722",Adriaen van der Werff,,,,,,,,,,,159,196,31164
2766,2766,0003507.jpeg,"Portrait of Johannes Camphuys, Governor-General of the Dutch East Indies [Johannes Camphuys (1634-95). Gouverneur-generaal (1684-91)]",1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628294;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3768_8b_srgb.jpg,"schilder: Goor, Gerrit van",Gerrit van Goor,,,,,,,,,,,157,196,30772
2767,2767,0003508.jpeg,Portrait of a Man [Portret van een man],1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627095;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1414_8b_srgb.jpg,"schilder: Verkolje, Jan (I)",Jan Verkolje,,,,,,,,,,,166,196,32536
2768,2768,0003509.jpeg,"Portrait of a young Man, probably Simon van Alphen [Portret van een jonge man, waarschijnlijk Simon van Alphen (1650-1730)]",1675 - 1685,1675,1680,1685,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630261;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4881_8b_srgb.jpg,"schilder: Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,166,196,32536
2769,2769,0003510.jpeg,Portrait of a Young Man,1685,,1685,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493463;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2585_post_8b.jpg,"Moor, Karel de (Dutch, 1656-1738)",Karel de Moor,,,,,,,,,,,157,196,30772
2770,2770,0003511.jpeg,Portrait of a Boy [Portret van een jongen],1640 - 1685,1640,1662.5,1685,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629347;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4049_8b_srgb.jpg,"schilder: Ostade, Adriaen van",Adriaen van Ostade,,,,,,,,,,,189,196,37044
2771,2771,0003512.jpeg,Portrait of Pieter Groenendijk [Portret van Pieter Groenendijk],1677 - 1685,1677,1681,1685,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629000;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-4888_8b_srgb.jpg,"schilder: Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,161,196,31556
2772,2772,0003513.jpeg,Portrait of Burgomaster of Amsterdam and Mathematician [Johannes Hudde (1628-1704). Burgemeester van Amsterdam en wiskundige],1686,,1686,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629324;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-c-528_8b_srgb.jpg,"schilder: Musscher, Michiel van",Michiel van Musscher,,,,,,,,,,,168,196,32928
2773,2773,0003514.jpeg,Portrait of a Lady,1686,,1686,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498442;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7255_post_8b.jpg,"Musscher, Michiel van (Dutch, 1645-1705)",Michiel van Musscher,,,,,,,,,,,156,196,30576
2774,2774,0003515.jpeg,Portrait of a Gentleman,1686,,1686,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039774332;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_c11631_post_as_8b.jpg,"Moor, Karel de (Dutch, 1656-1738)",Karel de Moor,,,,,,,,,,,150,196,29400
2775,2775,0003516.jpeg,Portrait of a Lady,1687,,1687,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493664;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2389_post_8b.jpg,"Netscher, Caspar (Dutch, 1639-1684)",Caspar Netscher,,,,,,,,,,,155,196,30380
2776,2776,0003518.jpeg,Portrait of a Man with a Watch [Portret van een man met horloge],1688,,1688,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313628332;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-377_8b_srgb.jpg,"schilder: Slingelandt, Pieter Cornelisz. van",Pieter Cornelisz. van Slingelandt,,,,,,,,,,,160,196,31360
2777,2777,0003519.jpeg,Portrait of a Man,1689,,1689,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30937148;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10603086.jpg,"Werff, Adriaen van der",Adriaen van der Werff,,,,,,,,,,,158,196,30968
2778,2778,0003520.jpeg,Portrait of a Man Encircled by a Wreath of Flowers,c.1690?,,1690,,?,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941457;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620528.jpg,"Morel, Jean Baptiste (attributed to)",Unsure,,,,Jean Baptiste Morel,,,,,,,146,196,28616
2779,2779,0003521.jpeg,Portrait of a Goldsmith [Portret van een edelsmid],ca. 1680,,1680,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627791;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-3895_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,,,159,196,31164
2780,2780,0003522.jpeg,"Portrait of Cornelis van Aerssen, Lord of Sommelsdijk, Governor of Suriname from 1683 [Cornelis van Aerssen (1637-88), heer van Sommelsdijk. Sedert 1683 gouverneur van Suriname]",ca. 1680,,1680,,yes,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629623;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1671_8b_srgb.jpg,schilder: anoniem,Anonymous,,,,,,,,,,,144,196,28224
2781,2781,0003523.jpeg,Portrait of a Divine with a Book,1690,,1690,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_1039773718;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/frick_w1200_post_8b.jpg,"Kalraet, Barend van (Dutch, 1649-1737)",Barend van Kalraet,,,,,,,,,,,155,196,30380
2782,2782,0003524.jpeg,Portrait of a Lady Encircled by a Wreath of Flowers,c.1690?,,1690,,?,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AWSS35953_35953_30941435;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/c35953/10620526.jpg,"Morel, Jean Baptiste (attributed to)",Unsure,,,,Jean Baptiste Morel,,,,,,,148,196,29008
2783,2783,0003525.jpeg,Portrait of a young Man [Portret van een jonge man],1680 - 1690,1680,1685,1690,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627558;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-2122_8b_srgb.jpg,"schilder: Mieris, Jan van",Jan van Mieris,,,,,,,,,,,142,196,27832
2784,2784,0003526.jpeg,"Portrait of Cornelis Tromp, Lieutenant-Admiral of Holland and West Friesland [Cornelis Tromp (1629-91). Luitenant-admiraal van Holland en West-Friesland]",1640 - 1690,1640,1665,1690,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629839;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1413_8b_srgb.jpg,"schilder: Plas, David van der",David van der Plas,,,,,,,,,,,156,196,30576
2785,2785,0003527.jpeg,Portrait of a Woman [Portret van een vrouw],1691,,1691,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627096;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1415_8b_srgb.jpg,"schilder: Verkolje, Jan (I)",Jan Verkolje,,,,,,,,,,,166,196,32536
2786,2786,0003528.jpeg,Portrait of a Child with a Dog,1691,,1691,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498132;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w4895_post_8b.jpg,"Maes, Nicolaus (Dutch, 1632-1693)",Nicolaes Maes,,Nicolaus Maes,,,,,,,,,155,196,30380
2787,2787,0003529.jpeg,Portrait of a Lady,1691,,1691,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310493787;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w2766_post_8b.jpg,"Vollevens the Elder, Johannes (Dutch, 1649-1728)",Johannes Vollevens the Elder,,,,,,,,,,,155,196,30380
2788,2788,0003530.jpeg,A Lady with Her Dog,1691,,1691,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AROLLINSIG_10310802966;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rollins/d0001/rollins_1962.03.p_8b_srgb.jpg,Pieter Cornelisz. van Slingeland (1640 - 1691),Pieter Cornelisz. van Slingeland,,,,,,,,,,,161,196,31556
2789,2789,0003531.jpeg,"Portrait of Lieutenant-Admiral Cornelis Tromp in Roman Costume [Cornelis Tromp (1629-91). Luitenant-admiraal, in Romeins kostuum]",1650 - 1692,1650,1671,1692,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627312;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1683_8b_srgb.jpg,"schilder: Westerveld, Abraham Evertsz. van [Westervelt, Abraham van]; verworpen toeschrijving schilder: Willaerts, Abraham",Abraham van Westerveld,,,,,,,,,,,164,196,32144
2790,2790,0003532.jpeg,"Portrait of Margaretha Rendorp, Wife of Jan van de Poll [Margaretha Rendorp (1673-1730). Echtgenote van Jan van de Poll]",1692,,1692,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313626992;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1267_8b_srgb.jpg,"schilder: Werff, Adriaen van der",Adriaen van der Werff,,,,,,,,,,,156,196,30576
2791,2791,0003534.jpeg,"Portrait of a Man, perhaps a Self Portrait [Portret van een man, misschien een zelfportret]",1670 - 1693,1670,1681.5,1693,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627127;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1470_8b_srgb.jpg,"schilder: Verkolje, Jan (I)",Jan Verkolje,,,,,,,,,,,153,196,29988
2792,2792,0003535.jpeg,"Portrait of Catharina Pottey, Sister of Willem and Sara Pottey [Catharina Pottey (1641-1718). Zuster van Willem en Sara Pottey]",1661 - 1693,1661,1677,1693,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313627253;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1646_8b_srgb.jpg,"schilder: Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,158,196,30968
2793,2793,0003536.jpeg,Portrait of a Woman,Not dated,1654,1673.5,1693,guess,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/AMICO_BOSTON_103829373;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/amico/boston/bmfa.c4140.jpg,Nicolaes Maes,Nicolaes Maes,,,,,,,,,,,159,196,31164
2794,2794,0003537.jpeg,Portrait of a Lady,1693,,1693,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498351;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7366_post_8b.jpg,"Netscher, Constantine (Dutch, 1668-1723)",Constantine Netscher,,,,,,,,,,,157,196,30772
2795,2795,0003538.jpeg,"Portrait of Anthonie van Leeuwenhoek, Natural Philosopher and Zoologist in Delft [Anthonie van Leeuwenhoek (1632-1723). Natuurkundige te Delft]",1670 - 1693,1670,1681.5,1693,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313630121;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-957_8b_srgb.jpg,"schilder: Verkolje, Jan (I)",Jan Verkolje,,,,,,,,,,,165,196,32340
2796,2796,0003539.jpeg,Portrait of a Gentleman,1693,,1693,,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/FRICKIG_10310498504;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/frick/d0001/w7943_post_8b.jpg,"Wulfraat, Margarethe (Dutch, 1678-1738/41)",Margarethe Wulfraat,,,,,,,,,,,155,196,30380
2797,2797,0003540.jpeg,"Portrait of Willem Pottey, Lawyer and Accountant-General of Flushing [Willem Pottey (1666-94). Advocaat en rekenmeester-generaal te Vlissingen]",1686 - 1693,1686,1689.5,1693,,Europe,Netherlands,https://library-artstor-org.proxy.library.upenn.edu/#/asset/ARIJKMUSEUMIG_10313629535;prevRouteTS=1568655970565,https://mdxdv.artstor.org/thumb/imgstor/size1/rijksmuseum/d0001/rijks_sk-a-1645_8b_srgb.jpg,"schilder: Maes, Nicolaes",Nicolaes Maes,,,,,,,,,,,154,196,30184
